1,607284
2,112645
3,45258
4,22082
5,12392
6,7831
7,5393
8,3963
9,3141
10,2359
11,1947
12,1549
13,1333
14,1069
15,917
16,796
17,730
18,585
19,548
20,444
21,421
22,368
23,316
24,320
25,299
26,264
27,239
28,240
29,223
30,200
31,174
32,171
33,167
34,134
35,140
36,150
37,134
38,113
39,94
40,111
41,99
42,91
43,96
44,90
45,77
46,71
47,65
48,56
49,73
50,63
51,57
52,60
53,64
54,56
55,52
56,66
57,50
58,41
59,38
60,35
61,38
62,37
63,42
64,33
65,34
66,25
67,43
68,34
69,22
70,27
71,22
72,36
73,21
74,11
75,17
76,26
77,24
78,18
79,22
80,15
81,13
82,17
83,15
84,16
85,19
86,12
87,20
88,12
89,13
90,16
91,19
92,16
93,13
94,10
95,13
96,19
97,9
98,20
99,16
100,10
101,11
102,14
103,7
104,5
105,16
106,9
107,13
108,14
109,8
110,14
111,6
112,13
113,5
114,9
115,8
116,7
117,5
118,10
119,10
120,12
121,8
122,13
123,8
124,9
125,7
126,10
127,6
128,10
129,10
130,1
131,1
132,4
133,10
134,6
135,8
136,5
137,4
138,4
139,3
140,6
141,8
142,8
143,7
144,5
145,5
146,9
147,2
148,4
149,6
150,3
151,4
152,4
153,4
154,4
155,6
156,7
157,1
158,7
159,8
160,3
161,3
162,6
163,6
164,4
165,3
166,2
167,5
168,2
169,1
170,2
171,1
172,3
173,3
174,3
175,3
176,2
177,4
178,4
179,3
180,3
181,2
182,4
183,2
184,2
185,3
186,5
187,3
188,4
189,3
190,1
191,2
192,3
193,3
194,2
195,3
196,3
197,3
198,3
199,1
200,1
201,1
202,2
203,1
204,3
205,2
206,1
208,2
209,2
210,2
212,1
213,1
214,3
215,6
216,3
218,3
219,1
220,1
221,2
222,2
223,2
224,1
226,1
227,2
229,2
230,2
232,1
233,1
234,2
235,2
236,1
237,1
238,1
239,1
240,1
241,3
242,2
243,1
244,2
246,1
247,4
248,2
250,1
252,2
254,1
255,1
256,1
257,1
259,1
262,1
263,1
264,1
265,2
267,2
268,2
269,1
270,3
271,1
273,1
274,1
277,3
278,1
279,2
280,2
284,1
286,1
287,1
288,1
290,2
292,2
293,1
295,1
297,1
299,1
301,2
305,1
307,2
309,1
310,2
314,2
315,1
316,2
319,1
321,1
322,3
323,1
326,2
327,2
333,1
334,1
335,1
338,2
339,1
344,1
347,1
349,1
350,1
351,2
352,1
354,2
355,1
357,1
360,1
361,1
363,1
365,1
366,1
371,2
373,1
375,1
376,3
377,1
378,2
379,1
380,1
381,2
386,1
387,2
396,1
399,2
402,1
415,1
416,1
417,2
421,1
425,1
429,1
432,1
433,2
439,1
441,2
444,1
445,1
452,1
453,1
468,1
473,1
476,1
480,1
491,1
494,1
502,1
505,1
511,1
515,1
516,1
517,1
520,1
521,1
526,1
527,1
532,1
542,1
555,1
567,1
572,1
573,1
580,1
584,1
591,1
602,1
608,1
611,1
621,1
668,1
674,1
757,1
839,1
843,1
927,1
928,1
1544,1
